Code,Collection,Category,Name,Variant Name,Price,In Stock,URL,Image URL,Body
SP-TPC-TPC0174-5040-WH-2X,All Products,,America First Tee,2XL,32.50,Yes,https://shop.donaldjtrump.com/products/america-first-tee-1,https://cdn.shopify.com/s/files/1/1427/9954/products/0174-5040-WH-F.png?v=1574112955,"<p>Show your support for re-electing President Donald J. Trump! Let everyone know who you are voting for in 2020.</p>
<p>We finally have a President that puts AMERICA first.</p>
<p>America is strong again, safe again, GREAT again.</p>
<ul>
<li><span>Unisex sizing</span></li>
<li><span>Fine Jersey (100% cotton) construction</span></li>
<li><span>Durable rib neckband</span></li>
<li><span>Proudly Made in USA</span></li>
</ul>"
SP-TPC-TPC0174-5040-WH-3X,All Products,,America First Tee,3XL,35.00,Yes,https://shop.donaldjtrump.com/products/america-first-tee-1,https://cdn.shopify.com/s/files/1/1427/9954/products/0174-5040-WH-F.png?v=1574112955,"<p>Show your support for re-electing President Donald J. Trump! Let everyone know who you are voting for in 2020.</p>
<p>We finally have a President that puts AMERICA first.</p>
<p>America is strong again, safe again, GREAT again.</p>
<ul>
<li><span>Unisex sizing</span></li>
<li><span>Fine Jersey (100% cotton) construction</span></li>
<li><span>Durable rib neckband</span></li>
<li><span>Proudly Made in USA</span></li>
</ul>"
SP-TPC-TPC0145-5040-WH-s,All Products,,Black Voices for Trump Tee,Small,25.00,Yes,https://shop.donaldjtrump.com/products/black-voices-for-trump-tee,https://cdn.shopify.com/s/files/1/1427/9954/products/Screen_Shot_2019-11-04_at_10.46.24_AM.png?v=1572886244,"<p>Proudly wear the official Black Voices for Trump Tee and show your support for our great President.</p>
<p><span>• Fine Jersey (100% cotton) construction</span><br><span>• Durable rib neckband</span><br><span>• Proudly Made in USA</span></p>"
SP-TPC-TPC0145-5040-WH-m,All Products,,Black Voices for Trump Tee,Medium,25.00,Yes,https://shop.donaldjtrump.com/products/black-voices-for-trump-tee,https://cdn.shopify.com/s/files/1/1427/9954/products/Screen_Shot_2019-11-04_at_10.46.24_AM.png?v=1572886244,"<p>Proudly wear the official Black Voices for Trump Tee and show your support for our great President.</p>
<p><span>• Fine Jersey (100% cotton) construction</span><br><span>• Durable rib neckband</span><br><span>• Proudly Made in USA</span></p>"
SP-TPC-TPC0145-5040-WH-l,All Products,,Black Voices for Trump Tee,Large,25.00,Yes,https://shop.donaldjtrump.com/products/black-voices-for-trump-tee,https://cdn.shopify.com/s/files/1/1427/9954/products/Screen_Shot_2019-11-04_at_10.46.24_AM.png?v=1572886244,"<p>Proudly wear the official Black Voices for Trump Tee and show your support for our great President.</p>
<p><span>• Fine Jersey (100% cotton) construction</span><br><span>• Durable rib neckband</span><br><span>• Proudly Made in USA</span></p>"
SP-TPC-TPC0145-5040-WH-XL,All Products,,Black Voices for Trump Tee,X-Large,25.00,Yes,https://shop.donaldjtrump.com/products/black-voices-for-trump-tee,https://cdn.shopify.com/s/files/1/1427/9954/products/Screen_Shot_2019-11-04_at_10.46.24_AM.png?v=1572886244,"<p>Proudly wear the official Black Voices for Trump Tee and show your support for our great President.</p>
<p><span>• Fine Jersey (100% cotton) construction</span><br><span>• Durable rib neckband</span><br><span>• Proudly Made in USA</span></p>"
SP-TPC-TPC0145-5040-WH-2X,All Products,,Black Voices for Trump Tee,2XL,27.50,Yes,https://shop.donaldjtrump.com/products/black-voices-for-trump-tee,https://cdn.shopify.com/s/files/1/1427/9954/products/Screen_Shot_2019-11-04_at_10.46.24_AM.png?v=1572886244,"<p>Proudly wear the official Black Voices for Trump Tee and show your support for our great President.</p>
<p><span>• Fine Jersey (100% cotton) construction</span><br><span>• Durable rib neckband</span><br><span>• Proudly Made in USA</span></p>"
SP-TPC-TPC0145-5040-WH-3X,All Products,,Black Voices for Trump Tee,3XL,30.00,Yes,https://shop.donaldjtrump.com/products/black-voices-for-trump-tee,https://cdn.shopify.com/s/files/1/1427/9954/products/Screen_Shot_2019-11-04_at_10.46.24_AM.png?v=1572886244,"<p>Proudly wear the official Black Voices for Trump Tee and show your support for our great President.</p>
<p><span>• Fine Jersey (100% cotton) construction</span><br><span>• Durable rib neckband</span><br><span>• Proudly Made in USA</span></p>"
SP-TPC-TPC0179-5040-WH-S,All Products,,Border Wall Construction Tee,Small,30.00,Yes,https://shop.donaldjtrump.com/products/border-wall-construction-tee,https://cdn.shopify.com/s/files/1/1427/9954/products/0179-5040-WH-M.png?v=1574116512,"<p><span>Promises made. Promises kept.<br></span></p>
<p><span>The border wall isn't just a campaign promise anymore, it's being built.</span></p>
<p><span>400 miles of border WILL be built by the end of 2020.</span></p>
<p><span>""Build the wall"" is no longer just a rally chant, but a reality.</span></p>
<ul>
<li>Fine Jersey (100% Cotton) construction</li>
<li>Durable Rib Neckband</li>
<li>Proudly Made in USA</li>
</ul>"
SP-TPC-TPC0179-5040-WH-M,All Products,,Border Wall Construction Tee,Medium,30.00,Yes,https://shop.donaldjtrump.com/products/border-wall-construction-tee,https://cdn.shopify.com/s/files/1/1427/9954/products/0179-5040-WH-M.png?v=1574116512,"<p><span>Promises made. Promises kept.<br></span></p>
<p><span>The border wall isn't just a campaign promise anymore, it's being built.</span></p>
<p><span>400 miles of border WILL be built by the end of 2020.</span></p>
<p><span>""Build the wall"" is no longer just a rally chant, but a reality.</span></p>
<ul>
<li>Fine Jersey (100% Cotton) construction</li>
<li>Durable Rib Neckband</li>
<li>Proudly Made in USA</li>
</ul>"
SP-TPC-TPC0179-5040-WH-L,All Products,,Border Wall Construction Tee,Large,30.00,Yes,https://shop.donaldjtrump.com/products/border-wall-construction-tee,https://cdn.shopify.com/s/files/1/1427/9954/products/0179-5040-WH-M.png?v=1574116512,"<p><span>Promises made. Promises kept.<br></span></p>
<p><span>The border wall isn't just a campaign promise anymore, it's being built.</span></p>
<p><span>400 miles of border WILL be built by the end of 2020.</span></p>
<p><span>""Build the wall"" is no longer just a rally chant, but a reality.</span></p>
<ul>
<li>Fine Jersey (100% Cotton) construction</li>
<li>Durable Rib Neckband</li>
<li>Proudly Made in USA</li>
</ul>"
SP-TPC-TPC0179-5040-WH-XL,All Products,,Border Wall Construction Tee,X-Large,30.00,Yes,https://shop.donaldjtrump.com/products/border-wall-construction-tee,https://cdn.shopify.com/s/files/1/1427/9954/products/0179-5040-WH-M.png?v=1574116512,"<p><span>Promises made. Promises kept.<br></span></p>
<p><span>The border wall isn't just a campaign promise anymore, it's being built.</span></p>
<p><span>400 miles of border WILL be built by the end of 2020.</span></p>
<p><span>""Build the wall"" is no longer just a rally chant, but a reality.</span></p>
<ul>
<li>Fine Jersey (100% Cotton) construction</li>
<li>Durable Rib Neckband</li>
<li>Proudly Made in USA</li>
</ul>"
SP-TPC-TPC0179-5040-WH-2X,All Products,,Border Wall Construction Tee,2XL,32.50,Yes,https://shop.donaldjtrump.com/products/border-wall-construction-tee,https://cdn.shopify.com/s/files/1/1427/9954/products/0179-5040-WH-M.png?v=1574116512,"<p><span>Promises made. Promises kept.<br></span></p>
<p><span>The border wall isn't just a campaign promise anymore, it's being built.</span></p>
<p><span>400 miles of border WILL be built by the end of 2020.</span></p>
<p><span>""Build the wall"" is no longer just a rally chant, but a reality.</span></p>
<ul>
<li>Fine Jersey (100% Cotton) construction</li>
<li>Durable Rib Neckband</li>
<li>Proudly Made in USA</li>
</ul>"
SP-TPC-TPC0179-5040-WH-3X,All Products,,Border Wall Construction Tee,3XL,35.00,Yes,https://shop.donaldjtrump.com/products/border-wall-construction-tee,https://cdn.shopify.com/s/files/1/1427/9954/products/0179-5040-WH-M.png?v=1574116512,"<p><span>Promises made. Promises kept.<br></span></p>
<p><span>The border wall isn't just a campaign promise anymore, it's being built.</span></p>
<p><span>400 miles of border WILL be built by the end of 2020.</span></p>
<p><span>""Build the wall"" is no longer just a rally chant, but a reality.</span></p>
<ul>
<li>Fine Jersey (100% Cotton) construction</li>
<li>Durable Rib Neckband</li>
<li>Proudly Made in USA</li>
</ul>"
DTC-CRIMEWILLFALL-BUMPS,All Products,,Build The Wall & Crime Will Fall Bumper Sticker - Set of 2,Default Title,5.00,Yes,https://shop.donaldjtrump.com/products/build-the-wall-crime-will-fall-bumper-sticker-set-of-2,https://cdn.shopify.com/s/files/1/1427/9954/products/BuildtheWallBumpers.jpg?v=1584641994,"<p>Building the wall will help reduce crime rates as well as stop illegal drug trafficking in our great country. Show your support of defending our nation's borders with our new Build The Wall &amp; Crime Will Fall bumper stickers.</p>
<p><span>• White vinyl rear</span><br><span>• Pressure-sensitive adhesive</span><br><span>• Measures 11.5"" x 3""</span><br><span>• Easy Application</span><br><span>• Packaged in set of 2 of same design as shown</span><br><span>• Proudly Made in USA</span></p>"
DTG-TPC-TPC0182-5000-NV-S,All Products,,Bull-Schiff Tee,Small,30.00,Yes,https://shop.donaldjtrump.com/products/bull-schiff-tee-1,https://cdn.shopify.com/s/files/1/1427/9954/products/0182-5000-NV-F.png?v=1574273345,"<meta charset=""utf-8"">
<p><span>Our bull-Schiff-o-meter is off the charts!</span></p>
<p><span><span class=""c-mrkdwn__br"" data-stringify-type=""paragraph-break""></span>Shifty-Schiff is in PANIC MODE because he knows he has been caught peddling the biggest sham in American political history!</span></p>
<p><span><span class=""c-mrkdwn__br"" data-stringify-type=""paragraph-break""></span>Don’t let Pencil-Neck get away with his bull-Schiff!</span></p>
<p> </p>
<ul>
<li>Unisex sizing</li>
<li>Fine Jersey (100% Cotton) construction</li>
<li>Durable Rib Neckband</li>
<li>Proudly Made in USA</li>
</ul>"
DTG-TPC-TPC0182-5000-NV-M,All Products,,Bull-Schiff Tee,Medium,30.00,Yes,https://shop.donaldjtrump.com/products/bull-schiff-tee-1,https://cdn.shopify.com/s/files/1/1427/9954/products/0182-5000-NV-F.png?v=1574273345,"<meta charset=""utf-8"">
<p><span>Our bull-Schiff-o-meter is off the charts!</span></p>
<p><span><span class=""c-mrkdwn__br"" data-stringify-type=""paragraph-break""></span>Shifty-Schiff is in PANIC MODE because he knows he has been caught peddling the biggest sham in American political history!</span></p>
<p><span><span class=""c-mrkdwn__br"" data-stringify-type=""paragraph-break""></span>Don’t let Pencil-Neck get away with his bull-Schiff!</span></p>
<p> </p>
<ul>
<li>Unisex sizing</li>
<li>Fine Jersey (100% Cotton) construction</li>
<li>Durable Rib Neckband</li>
<li>Proudly Made in USA</li>
</ul>"
DTG-TPC-TPC0182-5000-NV-L,All Products,,Bull-Schiff Tee,Large,30.00,Yes,https://shop.donaldjtrump.com/products/bull-schiff-tee-1,https://cdn.shopify.com/s/files/1/1427/9954/products/0182-5000-NV-F.png?v=1574273345,"<meta charset=""utf-8"">
<p><span>Our bull-Schiff-o-meter is off the charts!</span></p>
<p><span><span class=""c-mrkdwn__br"" data-stringify-type=""paragraph-break""></span>Shifty-Schiff is in PANIC MODE because he knows he has been caught peddling the biggest sham in American political history!</span></p>
<p><span><span class=""c-mrkdwn__br"" data-stringify-type=""paragraph-break""></span>Don’t let Pencil-Neck get away with his bull-Schiff!</span></p>
<p> </p>
<ul>
<li>Unisex sizing</li>
<li>Fine Jersey (100% Cotton) construction</li>
<li>Durable Rib Neckband</li>
<li>Proudly Made in USA</li>
</ul>"
DTG-TPC-TPC0182-5000-NV-XL,All Products,,Bull-Schiff Tee,X-Large,30.00,Yes,https://shop.donaldjtrump.com/products/bull-schiff-tee-1,https://cdn.shopify.com/s/files/1/1427/9954/products/0182-5000-NV-F.png?v=1574273345,"<meta charset=""utf-8"">
<p><span>Our bull-Schiff-o-meter is off the charts!</span></p>
<p><span><span class=""c-mrkdwn__br"" data-stringify-type=""paragraph-break""></span>Shifty-Schiff is in PANIC MODE because he knows he has been caught peddling the biggest sham in American political history!</span></p>
<p><span><span class=""c-mrkdwn__br"" data-stringify-type=""paragraph-break""></span>Don’t let Pencil-Neck get away with his bull-Schiff!</span></p>
<p> </p>
<ul>
<li>Unisex sizing</li>
<li>Fine Jersey (100% Cotton) construction</li>
<li>Durable Rib Neckband</li>
<li>Proudly Made in USA</li>
</ul>"
DTG-TPC-TPC0182-5000-NV-2X,All Products,,Bull-Schiff Tee,2XL,32.50,Yes,https://shop.donaldjtrump.com/products/bull-schiff-tee-1,https://cdn.shopify.com/s/files/1/1427/9954/products/0182-5000-NV-F.png?v=1574273345,"<meta charset=""utf-8"">
<p><span>Our bull-Schiff-o-meter is off the charts!</span></p>
<p><span><span class=""c-mrkdwn__br"" data-stringify-type=""paragraph-break""></span>Shifty-Schiff is in PANIC MODE because he knows he has been caught peddling the biggest sham in American political history!</span></p>
<p><span><span class=""c-mrkdwn__br"" data-stringify-type=""paragraph-break""></span>Don’t let Pencil-Neck get away with his bull-Schiff!</span></p>
<p> </p>
<ul>
<li>Unisex sizing</li>
<li>Fine Jersey (100% Cotton) construction</li>
<li>Durable Rib Neckband</li>
<li>Proudly Made in USA</li>
</ul>"
DTG-TPC-TPC0182-5000-NV-3X,All Products,,Bull-Schiff Tee,3XL,35.00,Yes,https://shop.donaldjtrump.com/products/bull-schiff-tee-1,https://cdn.shopify.com/s/files/1/1427/9954/products/0182-5000-NV-F.png?v=1574273345,"<meta charset=""utf-8"">
<p><span>Our bull-Schiff-o-meter is off the charts!</span></p>
<p><span><span class=""c-mrkdwn__br"" data-stringify-type=""paragraph-break""></span>Shifty-Schiff is in PANIC MODE because he knows he has been caught peddling the biggest sham in American political history!</span></p>
<p><span><span class=""c-mrkdwn__br"" data-stringify-type=""paragraph-break""></span>Don’t let Pencil-Neck get away with his bull-Schiff!</span></p>
<p> </p>
<ul>
<li>Unisex sizing</li>
<li>Fine Jersey (100% Cotton) construction</li>
<li>Durable Rib Neckband</li>
<li>Proudly Made in USA</li>
</ul>"
SP-TPC-TPC0136-5040-WH-S,All Products,,Cops for Trump Tee,Small,25.00,Yes,https://shop.donaldjtrump.com/products/cops-for-trump-tee-1,https://cdn.shopify.com/s/files/1/1427/9954/products/TPC0136-CopsforTrump-F.jpg?v=1571091328,"<p>Proudly wear the official Cops for Trump Tee and show your support for our great President.</p>
<ul>
<li><span>Unisex sizing</span></li>
<li><span>Fine Jersey (100% cotton) construction</span></li>
<li><span>Durable rib neckband</span></li>
<li><span>Proudly Made in USA</span></li>
</ul>"
SP-TPC-TPC0136-5040-WH-M,All Products,,Cops for Trump Tee,Medium,25.00,Yes,https://shop.donaldjtrump.com/products/cops-for-trump-tee-1,https://cdn.shopify.com/s/files/1/1427/9954/products/TPC0136-CopsforTrump-F.jpg?v=1571091328,"<p>Proudly wear the official Cops for Trump Tee and show your support for our great President.</p>
<ul>
<li><span>Unisex sizing</span></li>
<li><span>Fine Jersey (100% cotton) construction</span></li>
<li><span>Durable rib neckband</span></li>
<li><span>Proudly Made in USA</span></li>
</ul>"
SP-TPC-TPC0136-5040-WH-L,All Products,,Cops for Trump Tee,Large,25.00,Yes,https://shop.donaldjtrump.com/products/cops-for-trump-tee-1,https://cdn.shopify.com/s/files/1/1427/9954/products/TPC0136-CopsforTrump-F.jpg?v=1571091328,"<p>Proudly wear the official Cops for Trump Tee and show your support for our great President.</p>
<ul>
<li><span>Unisex sizing</span></li>
<li><span>Fine Jersey (100% cotton) construction</span></li>
<li><span>Durable rib neckband</span></li>
<li><span>Proudly Made in USA</span></li>
</ul>"
SP-TPC-TPC0136-5040-WH-XL,All Products,,Cops for Trump Tee,X-Large,25.00,Yes,https://shop.donaldjtrump.com/products/cops-for-trump-tee-1,https://cdn.shopify.com/s/files/1/1427/9954/products/TPC0136-CopsforTrump-F.jpg?v=1571091328,"<p>Proudly wear the official Cops for Trump Tee and show your support for our great President.</p>
<ul>
<li><span>Unisex sizing</span></li>
<li><span>Fine Jersey (100% cotton) construction</span></li>
<li><span>Durable rib neckband</span></li>
<li><span>Proudly Made in USA</span></li>
</ul>"
SP-TPC-TPC0136-5040-WH-2X,All Products,,Cops for Trump Tee,2XL,25.00,Yes,https://shop.donaldjtrump.com/products/cops-for-trump-tee-1,https://cdn.shopify.com/s/files/1/1427/9954/products/TPC0136-CopsforTrump-F.jpg?v=1571091328,"<p>Proudly wear the official Cops for Trump Tee and show your support for our great President.</p>
<ul>
<li><span>Unisex sizing</span></li>
<li><span>Fine Jersey (100% cotton) construction</span></li>
<li><span>Durable rib neckband</span></li>
<li><span>Proudly Made in USA</span></li>
</ul>"
SP-TPC-TPC0136-5040-WH-3X,All Products,,Cops for Trump Tee,3XL,25.00,Yes,https://shop.donaldjtrump.com/products/cops-for-trump-tee-1,https://cdn.shopify.com/s/files/1/1427/9954/products/TPC0136-CopsforTrump-F.jpg?v=1571091328,"<p>Proudly wear the official Cops for Trump Tee and show your support for our great President.</p>
<ul>
<li><span>Unisex sizing</span></li>
<li><span>Fine Jersey (100% cotton) construction</span></li>
<li><span>Durable rib neckband</span></li>
<li><span>Proudly Made in USA</span></li>
</ul>"
SP-TPC-TPC0275-5040-WH-S,All Products,,Defend The Police Tee,Small,30.00,Yes,https://shop.donaldjtrump.com/products/defend-the-police-tee-1,https://cdn.shopify.com/s/files/1/1427/9954/products/0275-5040-WH-F3.jpg?v=1591906124,"<p>Defend the Police Tee</p>
<ul>
<li><span>Fine Jersey (100% cotton) construction</span></li>
<li><span>Durable rib neckband</span></li>
<li><span>Proudly Made in USA</span></li>
</ul>"
